13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4158,4311,4311,4311,4311,4311,4311,4311,4311,4312,4161,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4234,4387,4387,4387,4387,4387,4387,4387,4387,4388,4237,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4310,3231,3231,3231,3231,3231,3231,3231,3231,3231,4313,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,3231,3231,3231,3231,3231,3231,3231,3231,3231,3231,4313,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4310,3231,3231,3231,3231,3231,3231,3231,3231,3231,4313,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4310,3231,3231,3231,3231,3231,3231,3231,3231,3231,4313,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4311,4312,4311,4312,4312,4312,4312,4312,4312,4312,4312,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,4387,4388,4387,4388,4388,4388,4388,4388,4388,4388,4388,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
